STATION,DATE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,REPORT_TYPE,SOURCE
72509014739,2019-08-19T12:54:00,29.92,68,93,0.00,,0.03,8,44,29.92,FEW:02 45 FEW:02 150 SCT:04 230,29.89,10.00,76,250,21,13,MET13408/19/19 12:54:02 METAR KBOS 191754Z 25011G18KT 10SM FEW045 FEW150 SCT230 34/20 A2992 RMK AO2 SLP131 T03390200 10344 20261 58011 (HGC),FM-15,7
72509014739,2019-08-19T13:00:00,,68,93,,,0.03,8,44,29.92,41,29.90,9.94,76,250,,13,SYN08672509 32666 42511 10339 20200 30124 40131 58011 91754 333 10344 20222 91018 555 91918=,FM-12,4
72509014739,2019-08-19T13:54:00,29.89,69,93,0.00,,,,46,29.88,FEW:02 45 FEW:02 150 SCT:04 230,29.86,10.00,76,210,,14,MET11308/19/19 13:54:02 METAR KBOS 191854Z 21012KT 10SM FEW045 FEW150 SCT230 34/21 A2989 RMK AO2 SLP120 T03390206 (HGC),FM-15,7
72509014739,2019-08-19T14:54:00,29.88,68,92,0.00,,,,46,29.88,FEW:02 24 SCT:04 50 BKN:07 150,29.85,10.00,76,240,,17,MET12508/19/19 14:54:02 METAR KBOS 191954Z 24015KT 10SM FEW024 SCT050 BKN150 33/20 A2988 RMK AO2 SLP119 MDT CU SW-N T03330200 (HGC),FM-15,7
72509014739,2019-08-19T15:54:00,29.89,72,88,0.01s,|RA |,0.03,5,59,29.88,FEW:02 15 SCT:04 45 BKN:07 110,29.86,7.00,77,VRB,,9,MET15208/19/19 15:54:02 METAR KBOS 192054Z 27008KT 7SM -RA FEW015 SCT045 BKN110 31/22 A2989 RMK AO2 LTG DSNT SW RAB40 SLP120 P0000 60000 T03110222 55011 (HGC),FM-15,7
72509014739,2019-08-19T16:00:00,,72,88,,||RA,0.03,5,59,29.88,15,29.87,6.84,77,270,,9,SYN07672509 11461 62708 10311 20222 30114 40120 55011 69907 761// 92054 555 91921=,FM-12,4
72509014739,2019-08-19T16:19:00,29.88,72,87,0.01,|TS |,,,61,,FEW:02 15 SCT:04 45,29.85,10.00,77,260,,9,MET16108/19/19 16:19:02 SPECI KBOS 192119Z 26008KT 10SM -TSRA FEW015 SCT045CB BKN1 31/22 A2988 RMK AO2 LTG DSNT S TSB19 OCNL LTGICCG E TS E MOV E P0001 T03060222 (HGC),FM-16,7
72509014739,2019-08-19T16:35:00,29.89,73,85,0.01,,,,68,,FEW:02 15 SCT:04 41 BKN:07 110,29.86,10.00,77,230,22,17,MET13008/19/19 16:35:02 SPECI KBOS 192135Z 23015G19KT 10SM FEW015 SCT041 BKN110 29/23 A2989 RMK AO2 RAE35 TSB19E35 P0001 T02940228 (HGC),FM-16,7
72509014739,2019-08-19T16:54:00,29.89,68,84,T,,,,59,29.89,FEW:02 16 SCT:04 41 BKN:07 85,29.86,10.00,73,240,25,16,MET15508/19/19 16:54:02 METAR KBOS 192154Z 24014G22KT 10SM FEW016 SCT041 BKN085 29/20 A2989 RMK AO2 LTG DSNT SW RAE35B38E52 TSB19E35 SLP123 P0001 T02890200 (HGC),FM-15,7
72509014739,2019-08-19T17:54:00,29.91,66,81,0.00,,,,61,29.91,FEW:02 23 FEW:02 50 BKN:07 140,29.88,10.00,71,250,24,16,MET12808/19/19 17:54:02 METAR KBOS 192254Z 25014G21KT 10SM FEW023 FEW050 BKN140 27/19 A2991 RMK AO2 LTG DSNT SW SLP128 T02720189 (HGC),FM-15,7
72509014739,2019-08-19T18:54:00,29.93,66,82,0.00,,-0.04,3,58,29.93,FEW:02 28 FEW:02 55 SCT:04 140,29.90,10.00,71,250,,14,MET15408/19/19 18:54:02 METAR KBOS 192354Z 25012KT 10SM FEW028 FEW055 SCT140 28/19 A2993 RMK AO2 LTG DSNT SE SLP134 CB DSNT SE 60001 T02780189 10350 20272 53015,FM-15,7
72509014739,2019-08-19T19:00:00,,66,82,,,-0.04,3,58,29.93,26,29.91,9.94,71,250,,14,SYN08672509 12566 62512 10278 20189 30128 40134 53015 69931 92354 333 10350 20239 555 92000=,FM-12,4
72509014739,2019-08-19T19:54:00,29.94,66,80,0.00,,,,62,29.94,FEW:02 55 FEW:02 220,29.91,10.00,71,230,23,14,MET10308/19/19 19:54:01 METAR KBOS 200054Z 23012G20KT 10SM FEW055 FEW220 27/19 A2994 RMK AO2 SLP138 T02670189,FM-15,7
72509014739,2019-08-19T20:54:00,29.96,67,78,0.00,,,,69,29.95,FEW:02 220,29.93,10.00,71,240,,9,MET09308/19/19 20:54:01 METAR KBOS 200154Z 24008KT 10SM FEW220 26/19 A2996 RMK AO2 SLP143 T02560194,FM-15,7
72509014739,2019-08-19T21:54:00,29.96,67,80,0.00,,-0.03,1,64,29.95,FEW:02 220,29.93,10.00,71,VRB,,9,MET09908/19/19 21:54:01 METAR KBOS 200254Z 26008KT 10SM FEW220 27/19 A2996 RMK AO2 SLP143 T02670194 51009,FM-15,7
72509014739,2019-08-19T22:00:00,,67,80,,,-0.03,1,64,29.95,,29.94,9.94,71,260,,9,SYN06472509 32966 22608 10267 20194 30138 40143 51009 90254 555 92003=,FM-12,4
72509014739,2019-08-19T22:54:00,29.95,68,79,0.00,,,,69,29.95,FEW:02 160 SCT:04 220,29.92,10.00,72,280,,11,MET10008/19/19 22:54:01 METAR KBOS 200354Z 28010KT 10SM FEW160 SCT220 26/20 A2995 RMK AO2 SLP143 T02610200,FM-15,7
72509014739,2019-08-19T23:54:00,29.96,68,77,0.00,,,,74,29.96,FEW:02 160 SCT:04 220,29.93,10.00,71,290,,10,MET11008/19/19 23:54:01 METAR KBOS 200454Z 29009KT 10SM FEW160 SCT220 25/20 A2996 RMK AO2 SLP145 T02500200 403500233,FM-15,7
72509014739,2019-08-19T23:59:00,,,,,,,,,,,,,,,,,SOD73924 HR PRECIPITATION (IN): 0.01  24 HR SNOWFALL (IN):0.0  WEATHER(CODE):3  24 HR MAX TEMP (F): 9524 HR MIN TEMP (F): 74AVERAGE STATION PRESSURE(D):29.903 MINIMUM SEA LEVEL PRESSURE:29.87 TIME OF OCCURRENCE:1515 PEAK WIND SPEED (MPH): 27 PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.4 24 HR AVG TEMP (F): 85DEPART FROM NORMAL: 13  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 20 LATEST DAY MAX TEMP (0700-1900 LST): 95 LATEST NIGHT MIN TEMP(1900-0800 LST):70 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01T     0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6
72509014739,2019-08-20T00:54:00,29.97,67,77,0.00,,-0.01,3,71,29.96,FEW:02 160 SCT:04 220,29.94,10.00,70,270,,7,MET11808/20/19 00:54:01 METAR KBOS 200554Z 27006KT 10SM FEW160 SCT220 25/19 A2997 RMK AO2 SLP147 T02500194 10278 20250 53004,FM-15,7
72509014739,2019-08-20T01:00:00,,67,77,,,-0.01,3,71,29.96,,29.95,9.94,70,270,,7,SYN08072509 32966 42706 10250 20194 30141 40147 53004 90554 333 10278 20239 555 92006=,FM-12,4
72509014739,2019-08-20T01:54:00,29.98,66,78,0.00,,,,67,29.98,CLR:00,29.95,10.00,70,280,,7,MET09008/20/19 01:54:01 METAR KBOS 200654Z 28006KT 10SM CLR 26/19 A2998 RMK AO2 SLP153 T02560189,FM-15,7
72509014739,2019-08-20T02:54:00,30.00,64,77,0.00,,,,64,29.99,SCT:04 160,29.97,10.00,69,270,,6,MET09308/20/19 02:54:01 METAR KBOS 200754Z 27005KT 10SM SCT160 25/18 A3000 RMK AO2 SLP157 T02500178,FM-15,7
72509014739,2019-08-20T03:54:00,30.01,61,76,0.00,,-0.04,2,60,30.01,FEW:02 160,29.98,10.00,67,290,,6,MET09908/20/19 03:54:01 METAR KBOS 200854Z 29005KT 10SM FEW160 24/16 A3001 RMK AO2 SLP162 T02440161 52015,FM-15,7
72509014739,2019-08-20T04:00:00,,61,76,,,-0.04,2,60,30.01,,29.99,9.94,67,290,,6,SYN06472509 32966 22905 10244 20161 30155 40162 52015 90854 555 92009=,FM-12,4
72509014739,2019-08-20T04:54:00,30.03,60,75,0.00,,,,60,30.03,FEW:02 250,30.00,10.00,66,300,,7,MET09308/20/19 04:54:01 METAR KBOS 200954Z 30006KT 10SM FEW250 24/16 A3003 RMK AO2 SLP169 T02390156,FM-15,7
72509014739,2019-08-20T05:54:00,30.05,60,76,0.00,,,,58,30.04,FEW:02 250,30.02,10.00,66,300,,8,MET09308/20/19 05:54:01 METAR KBOS 201054Z 30007KT 10SM FEW250 24/16 A3005 RMK AO2 SLP174 T02440156,FM-15,7
72509014739,2019-08-20T06:54:00,30.06,58,78,0.00,,-0.05,1,50,30.06,FEW:02 250,30.03,10.00,66,300,,11,MET11708/20/19 06:54:01 METAR KBOS 201154Z 30010KT 10SM FEW250 26/14 A3006 RMK AO2 SLP178 70001 T02560144 10256 20239 51016,FM-15,7
72509014739,2019-08-20T07:00:00,,58,78,,,-0.05,1,50,30.06,,30.04,9.94,66,300,,11,SYN08672509 32966 23010 10256 20144 30172 40178 51016 91154 333 10350 20239 70003 555 92012=,FM-12,4
72509014739,2019-08-20T07:54:00,30.07,58,80,0.00,,,,47,30.07,FEW:02 250,30.04,10.00,66,310,,10,MET09308/20/19 07:54:01 METAR KBOS 201254Z 31009KT 10SM FEW250 27/14 A3007 RMK AO2 SLP182 T02670144,FM-15,7
72509014739,2019-08-20T08:54:00,30.08,59,82,0.00,,,,46,30.07,FEW:02 250,30.05,10.00,68,10,,6,MET09308/20/19 08:54:01 METAR KBOS 201354Z 01005KT 10SM FEW250 28/15 A3008 RMK AO2 SLP184 T02780150,FM-15,7
72509014739,2019-08-20T09:54:00,30.07,59,82,0.00,,-0.01,0,46,30.07,FEW:02 250,30.04,10.00,68,VRB,,3,MET09908/20/19 09:54:01 METAR KBOS 201454Z VRB03KT 10SM FEW250 28/15 A3007 RMK AO2 SLP182 T02780150 50003,FM-15,7
72509014739,2019-08-20T10:00:00,,59,82,,,0.01,9,46,30.07,,30.05,9.94,68,,,3,SYN06472509 32966 2//03 10278 20150 30175 40182 50003 91454 555 92015=,FM-12,4
72509014739,2019-08-20T10:54:00,30.07,61,82,0.00,,,,49,30.06,FEW:02 250,30.04,10.00,69,120,,8,MET09308/20/19 10:54:01 METAR KBOS 201554Z 12007KT 10SM FEW250 28/16 A3007 RMK AO2 SLP181 T02780161,FM-15,7
72509014739,2019-08-20T11:54:00,30.06,61,83,0.00,,,,48,30.06,FEW:02 50 FEW:02 250,30.03,10.00,69,130,,10,MET10008/20/19 11:54:01 METAR KBOS 201654Z 13009KT 10SM FEW050 FEW250 28/16 A3006 RMK AO2 SLP178 T02830161,FM-15,7
72509014739,2019-08-20T12:54:00,30.05,59,83,0.00,,0.02,8,44,30.05,FEW:02 50 FEW:02 250,30.02,10.00,68,110,,13,MET11808/20/19 12:54:01 METAR KBOS 201754Z 11011KT 10SM FEW050 FEW250 28/15 A3005 RMK AO2 SLP175 T02830150 10289 20250 58007,FM-15,7
72509014739,2019-08-20T13:00:00,,59,83,,,0.02,8,44,30.05,57,30.03,9.94,68,110,,13,SYN08072509 32766 21111 10283 20150 30168 40175 58007 91754 333 10289 20250 555 92018=,FM-12,4
72509014739,2019-08-20T13:54:00,30.05,61,82,0.00,,,,49,30.04,FEW:02 50 SCT:04 220,30.02,10.00,69,100,,10,MET10608/20/19 13:54:02 METAR KBOS 201854Z 10009KT 10SM FEW050 SCT220 28/16 A3005 RMK AO2 SLP174 T02780161 (HGC),FM-15,7
72509014739,2019-08-20T14:54:00,30.05,61,80,0.00,,,,52,30.05,FEW:02 50 SCT:04 220,30.02,10.00,68,100,,14,MET10608/20/19 14:54:02 METAR KBOS 201954Z 10012KT 10SM FEW050 SCT220 27/16 A3005 RMK AO2 SLP176 T02670161 (HGC),FM-15,7
72509014739,2019-08-20T15:54:00,30.05,60,79,0.00,,0.00,0,52,30.05,SCT:04 220,30.02,10.00,67,100,,14,MET10508/20/19 15:54:02 METAR KBOS 202054Z 10012KT 10SM SCT220 26/16 A3005 RMK AO2 SLP175 T02610156 50001 (HGC),FM-15,7
72509014739,2019-08-20T16:00:00,,60,79,,,0.00,9,52,30.05,,30.03,9.94,67,100,,14,SYN06472509 32966 41012 10261 20156 30168 40175 50001 92054 555 92021=,FM-12,4
72509014739,2019-08-20T16:54:00,30.04,62,77,0.00,,,,60,30.04,BKN:07 220,30.01,10.00,68,80,,11,MET09908/20/19 16:54:02 METAR KBOS 202154Z 08010KT 10SM BKN220 25/17 A3004 RMK AO2 SLP172 T02500167 (HGC),FM-15,7
72509014739,2019-08-20T17:54:00,30.03,64,73,0.00,,,,74,30.03,BKN:07 220,30.00,10.00,67,70,,8,MET09908/20/19 17:54:02 METAR KBOS 202254Z 07007KT 10SM BKN220 23/18 A3003 RMK AO2 SLP170 T02280178 (HGC),FM-15,7
72509014739,2019-08-20T18:54:00,30.03,62,74,0.00,,0.02,6,67,30.03,SCT:04 220,30.00,10.00,67,70,,3,MET11708/20/19 18:54:02 METAR KBOS 202354Z 07003KT 10SM SCT220 23/17 A3003 RMK AO2 SLP168 T02330167 10283 20228 56007 (HGC),FM-15,7
72509014739,2019-08-20T19:00:00,,62,74,,,0.02,6,67,30.03,,30.01,9.94,67,70,,3,SYN08072509 32966 40703 10233 20167 30162 40168 56007 92354 333 10289 20228 555 92100=,FM-12,4
72509014739,2019-08-20T19:54:00,30.03,63,72,0.00,,,,73,30.03,FEW:02 250,30.00,10.00,66,90,,3,MET09308/20/19 19:54:01 METAR KBOS 210054Z 09003KT 10SM FEW250 22/17 A3003 RMK AO2 SLP170 T02220172,FM-15,7
72509014739,2019-08-20T20:54:00,30.04,63,72,0.00,,,,73,30.03,SCT:04 250,30.01,10.00,66,VRB,,3,MET09308/20/19 20:54:01 METAR KBOS 210154Z VRB03KT 10SM SCT250 22/17 A3004 RMK AO2 SLP171 T02220172,FM-15,7
72509014739,2019-08-20T21:54:00,30.05,63,73,0.00,,-0.02,3,71,30.04,BKN:07 250,30.02,10.00,67,200,,6,MET09908/20/19 21:54:01 METAR KBOS 210254Z 20005KT 10SM BKN250 23/17 A3005 RMK AO2 SLP173 T02280172 53006,FM-15,7
72509014739,2019-08-20T22:00:00,,63,73,,,-0.02,3,71,30.04,,30.03,9.94,67,200,,6,SYN06472509 32966 62005 10228 20172 30168 40173 53006 90254 555 92103=,FM-12,4
72509014739,2019-08-20T22:54:00,30.04,63,73,0.00,,,,71,30.04,BKN:07 250,30.01,10.00,67,150,,5,MET09308/20/19 22:54:01 METAR KBOS 210354Z 15004KT 10SM BKN250 23/17 A3004 RMK AO2 SLP172 T02280172,FM-15,7
72509014739,2019-08-20T23:54:00,30.03,62,71,0.00,,,,73,30.03,FEW:02 250,30.00,10.00,65,180,,6,MET10308/20/19 23:54:01 METAR KBOS 210454Z 18005KT 10SM FEW250 22/17 A3003 RMK AO2 SLP169 T02170167 402890217,FM-15,7
72509014739,2019-08-20T23:59:00,,,,,,,,,,,,,,,,,SOD71824 HR PRECIPITATION (IN): 0.00  24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8424 HR MIN TEMP (F): 71AVERAGE STATION PRESSURE:29.990 MINIMUM SEA LEVEL PRESSURE:29.96 TIME OF OCCURRENCE:0057 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):110 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG): 90 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.8 24 HR AVG TEMP (F): 78DEPART FROM NORMAL:  6  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 13 LATEST DAY MAX TEMP (0700-1900 LST):84  LATEST NIGHT MIN TEMP(1900-0800 LST):75 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6
72509014739,2019-08-21T00:54:00,30.04,61,70,0.00,,0.01,5,73,30.03,FEW:02 250,30.01,10.00,65,180,,5,MET11708/21/19 00:54:02 METAR KBOS 210554Z 18004KT 10SM FEW250 21/16 A3004 RMK AO2 SLP170 T02110161 10233 20211 55003 (ETM),FM-15,7
72509014739,2019-08-21T01:00:00,,61,70,,,0.01,5,73,30.03,,30.02,9.94,65,180,,5,SYN08072509 32966 21804 10211 20161 30165 40170 55003 90554 333 10256 20211 555 92106=,FM-12,4
72509014739,2019-08-21T01:54:00,30.03,61,71,0.00,,,,71,30.03,CLR:00,30.00,10.00,65,210,,3,MET09608/21/19 01:54:02 METAR KBOS 210654Z 21003KT 10SM CLR 22/16 A3003 RMK AO2 SLP168 T02170161 (ETM),FM-15,7
72509014739,2019-08-21T02:54:00,30.01,62,70,0.00,,,,76,30.01,FEW:02 250,29.98,10.00,65,180,,7,MET09908/21/19 02:54:02 METAR KBOS 210754Z 18006KT 10SM FEW250 21/17 A3001 RMK AO2 SLP163 T02110167 (ETM),FM-15,7
72509014739,2019-08-21T03:54:00,30.02,62,71,0.00,,0.02,5,73,30.01,BKN:07 250,29.99,10.00,65,170,,5,MET10508/21/19 03:54:02 METAR KBOS 210854Z 17004KT 10SM BKN250 22/17 A3002 RMK AO2 SLP164 T02170167 55007 (ETM),FM-15,7
72509014739,2019-08-21T04:00:00,,62,71,,,0.02,5,73,30.01,,30.00,9.94,65,170,,5,SYN06472509 32966 61704 10217 20167 30158 40164 55007 90854 555 92109=,FM-12,4
72509014739,2019-08-21T04:54:00,30.00,63,69,0.00,,,,81,30.00,FEW:02 80 BKN:07 250,29.97,10.00,65,160,,5,MET10608/21/19 04:54:02 METAR KBOS 210954Z 16004KT 10SM FEW080 BKN250 21/17 A3000 RMK AO2 SLP159 T02060172 (ETM),FM-15,7
72509014739,2019-08-21T05:54:00,30.00,63,72,0.00,,,,73,30.00,FEW:02 100 SCT:04 220 BKN:07 250,29.97,10.00,66,180,,6,MET11208/21/19 05:54:02 METAR KBOS 211054Z 18005KT 10SM FEW100 SCT220 BKN250 22/17 A3000 RMK AO2 SLP159 T02220172 (WL),FM-15,7
72509014739,2019-08-21T06:54:00,30.00,67,76,0.00,,0.01,5,74,30.00,FEW:02 80 SCT:04 150 SCT:04 220,29.97,10.00,70,200,,7,MET13008/21/19 06:54:02 METAR KBOS 211154Z 20006KT 10SM FEW080 SCT150 SCT220 24/19 A3000 RMK AO2 SLP159 T02440194 10244 20206 55005 (WL),FM-15,7
72509014739,2019-08-21T07:00:00,,67,76,,,0.01,5,74,30.00,74,29.98,9.94,70,200,,7,SYN08072509 32866 62006 10244 20194 30151 40159 55005 91154 333 10289 20206 555 92112=,FM-12,4
72509014739,2019-08-21T07:54:00,29.99,70,80,0.00,,,,71,29.99,SCT:04 150 SCT:04 220 OVC:08 250,29.96,10.00,73,200,,8,MET11208/21/19 07:54:02 METAR KBOS 211254Z 20007KT 10SM SCT150 SCT220 OVC250 27/21 A2999 RMK AO2 SLP156 T02670211 (WL),FM-15,7
72509014739,2019-08-21T08:54:00,29.98,69,81,0.00,,,,67,29.98,SCT:04 100 SCT:04 150 BKN:07 220,29.95,10.00,73,180,,8,MET11208/21/19 08:54:02 METAR KBOS 211354Z 18007KT 10SM SCT100 SCT150 BKN220 27/21 A2998 RMK AO2 SLP152 T02720206 (WL),FM-15,7
72509014739,2019-08-21T09:54:00,29.96,70,82,0.00,,0.04,8,67,29.96,BKN:07 85 BKN:07 100 OVC:08 220,29.93,10.00,74,200,,9,MET11808/21/19 09:54:02 METAR KBOS 211454Z 20008KT 10SM BKN085 BKN100 OVC220 28/21 A2996 RMK AO2 SLP146 T02780211 58013 (WL),FM-15,7
72509014739,2019-08-21T10:00:00,,70,82,,,0.04,8,67,29.96,,29.94,9.94,74,200,,9,SYN06472509 32966 82008 10278 20211 30138 40146 58013 91454 555 92115=,FM-12,4
72509014739,2019-08-21T10:54:00,29.95,70,82,0.00,,,,67,29.95,SCT:04 31 BKN:07 65 BKN:07 90,29.92,10.00,74,140,,7,MET11208/21/19 10:54:02 METAR KBOS 211554Z 14006KT 10SM SCT031 BKN065 BKN090 28/21 A2995 RMK AO2 SLP142 T02780211 (WL),FM-15,7
72509014739,2019-08-21T11:54:00,29.92,69,87,0.00,,,,55,29.92,SCT:04 36 BKN:07 47 BKN:07 55,29.89,10.00,75,200,,15,MET11208/21/19 11:54:02 METAR KBOS 211654Z 20013KT 10SM SCT036 BKN047 BKN055 31/21 A2992 RMK AO2 SLP131 T03060206 (WL),FM-15,7
72509014739,2019-08-21T12:54:00,29.90,71,87,0.00,,0.07,8,59,29.89,FEW:02 35 SCT:04 43 BKN:07 120,29.87,10.00,76,180,,10,MET14208/21/19 12:54:02 METAR KBOS 211754Z 18009KT 10SM FEW035 SCT043 BKN120 31/22 A2990 RMK AO2 LTG DSNT NW SLP123 T03060217 10306 20244 58023 (WL),FM-15,7
72509014739,2019-08-21T13:00:00,,71,87,,,0.07,8,59,29.89,41,29.88,9.94,76,180,,10,SYN08072509 32666 81809 10306 20217 30118 40123 58023 91754 333 10306 20228 555 92118=,FM-12,4
72509014739,2019-08-21T13:54:00,29.87,69,83,T,|RA |,,,63,29.87,FEW:02 17 SCT:04 32 BKN:07 130,29.84,10.00,74,190,,15,MET14708/21/19 13:54:02 METAR KBOS 211854Z 19013KT 10SM -RA FEW017 SCT032 BKN130 28/21 A2987 RMK AO2 LTG DSNT N AND NW RAB54 SLP115 P0000 T02830206 (HGC),FM-15,7
72509014739,2019-08-21T14:07:00,29.88,69,83,T,|RA |,,,63,,FEW:02 17 FEW:02 29 SCT:04 36,29.85,10.00,74,190,,11,MET14208/21/19 14:07:02 SPECI KBOS 211907Z 19010KT 10SM VCTS -RA FEW017 FEW029 SCT036 28/21 A2988 RMK AO2 LTG DSNT NW-NE TSE01 P0000 T02830206 (HGC),FM-16,7
72509014739,2019-08-21T14:22:00,29.88,70,83,T,,,,65,,,,10.00,,200,,10,MET126METAR KBOS 211922Z 20009KT 10SM FEW017 SCT036 BKN140 OVC210 28/21 A2988 RMK A02 LTG DSNT N AND NW RAE18 TSE01 P0000 T02830211=,FM-15,4
72509014739,2019-08-21T14:54:00,29.88,71,82,T,|RA |,,,69,29.88,FEW:02 21 SCT:04 65 BKN:07 110,29.85,10.00,74,200,,15,MET14008/21/19 14:54:02 METAR KBOS 211954Z 20013KT 10SM -RA FEW021 SCT065 BKN110 28/22 A2988 RMK AO2 RAE18B53 TSE01 SLP118 P0000 T02780217 $ (HGC),FM-15,7
72509014739,2019-08-21T15:54:00,29.86,72,78,0.06s,|RA |,0.03,6,82,29.86,FEW:02 24 SCT:04 75 BKN:07 110,29.83,5.00,74,200,,11,MET14708/21/19 15:54:02 METAR KBOS 212054Z 20010KT 5SM -RA FEW024 SCT075 BKN110 26/22 A2986 RMK AO2 LTG DSNT S SLP112 P0005 60005 T02560222 56011 $ (HGC),FM-15,7
72509014739,2019-08-21T16:00:00,,72,78,,||RA,0.03,6,82,29.86,26,29.84,4.97,74,200,,11,SYN07672509 11558 82010 10256 20222 30104 40112 56011 60017 761// 92054 555 92121=,FM-12,4
72509014739,2019-08-21T16:54:00,29.85,73,78,0.01,,,,85,29.85,FEW:02 13 FEW:02 32 BKN:07 120,29.82,10.00,75,190,,10,MET12708/21/19 16:54:02 METAR KBOS 212154Z 19009KT 10SM FEW013 FEW032 BKN120 26/23 A2985 RMK AO2 RAE26 SLP107 P0002 T02560228 $ (HGC),FM-15,7
72509014739,2019-08-21T17:54:00,29.83,71,78,0.00,,,,79,29.83,FEW:02 13 FEW:02 32 BKN:07 140,29.80,10.00,73,200,24,17,MET11808/21/19 17:54:02 METAR KBOS 212254Z 20015G21KT 10SM FEW013 FEW032 BKN140 26/22 A2983 RMK AO2 SLP102 T02560217 $ (HGC),FM-15,7
72509014739,2019-08-21T18:54:00,29.83,72,78,0.00,,0.03,6,82,29.83,FEW:02 15 FEW:02 34 SCT:04 95,29.80,10.00,74,190,,13,MET13908/21/19 18:54:02 METAR KBOS 212354Z 19011KT 10SM FEW015 FEW034 SCT095 26/22 A2983 RMK AO2 SLP101 60007 T02560222 10311 20250 56011 $ (HGC),FM-15,7
72509014739,2019-08-21T19:00:00,,72,78,,,0.03,6,82,29.83,15,29.81,9.94,74,190,,13,SYN08672509 12466 61911 10256 20222 30094 40101 56011 60021 92354 333 10311 20206 555 92200=,FM-12,4
72509014739,2019-08-21T19:54:00,29.83,73,78,T,,,,85,29.83,FEW:02 16 FEW:02 35 SCT:04 95,29.80,10.00,75,200,,14,MET14208/21/19 19:54:01 METAR KBOS 220054Z 20012KT 10SM FEW016 FEW035 SCT095 26/23 A2983 RMK AO2 LTG DSNT S AND SW RAB31E50 SLP100 P0000 T02560228 $,FM-15,7
72509014739,2019-08-21T20:54:00,29.81,72,79,0.01,,,,79,29.81,FEW:02 11 SCT:04 43 SCT:04 95,29.78,10.00,74,220,22,16,MET12708/21/19 20:54:01 METAR KBOS 220154Z 22014G19KT 10SM FEW011 SCT043 SCT095 26/22 A2981 RMK AO2 RAB28E45 SLP095 P0001 T02610222 $,FM-15,7
72509014739,2019-08-21T21:54:00,29.82,68,76,T,,0.01,5,77,29.82,FEW:02 50 FEW:02 70 BKN:07 100,29.79,10.00,71,240,25,17,MET16808/21/19 21:54:01 METAR KBOS 220254Z 24015G22KT 10SM FEW050 FEW070 BKN100 24/20 A2982 RMK AO2 PK WND 25029/0221 LTG DSNT S RAB12E38 SLP097 P0000 60001 T02440200 55003 $,FM-15,7
72509014739,2019-08-21T22:00:00,,68,76,,,0.01,5,77,29.82,57,29.80,9.94,71,240,,17,SYN08072509 12766 62415 10244 20200 30091 40097 55003 69937 90254 333 91022 555 92203=,FM-12,4
72509014739,2019-08-21T22:54:00,29.83,68,74,0.00,,,,82,29.83,FEW:02 15 FEW:02 160,29.80,10.00,70,230,,14,MET10208/21/19 22:54:01 METAR KBOS 220354Z 23012KT 10SM FEW015 FEW160 23/20 A2983 RMK AO2 SLP102 T02330200 $,FM-15,7
72509014739,2019-08-21T23:54:00,29.83,67,74,0.00,,,,79,29.83,FEW:02 250,29.80,10.00,69,240,,14,MET10508/21/19 23:54:01 METAR KBOS 220454Z 24012KT 10SM FEW250 23/19 A2983 RMK AO2 SLP101 T02330194 403110206 $,FM-15,7
